pFinf,pFnoninf,pO,subj,prob
-0.20067069546215083,0.6190392084062236,2.1972245773362196,2.0,-0.2818511521409879
-0.8472978603872034,0.6190392084062236,-2.197224577336219,3.0,0.0
-0.20067069546215083,-0.20067069546215083,-2.197224577336219,3.0,0.8472978603872034
0.6190392084062236,-0.20067069546215083,2.1972245773362196,3.0,0.0
-0.8472978603872034,-0.20067069546215083,-2.197224577336219,3.0,0.8472978603872034
0.8472978603872034,0.6190392084062236,2.1972245773362196,3.0,1.3862943611198908
0.6190392084062236,0.6190392084062236,0.8472978603872034,3.0,1.0986122886681098
0.8472978603872034,-0.20067069546215083,0.8472978603872034,3.0,-1.1526795099383855
-0.20067069546215083,-0.8472978603872034,-2.197224577336219,3.0,2.442347035369205
0.8472978603872034,0.8472978603872034,-0.8472978603872036,3.0,2.313634929180631
-0.8472978603872034,-0.8472978603872034,-2.197224577336219,3.0,0.32277339226305085
0.6190392084062236,-0.8472978603872034,-2.197224577336219,3.0,0.8001193001121129
-0.8472978603872034,0.8472978603872034,2.1972245773362196,3.0,1.3862943611198908
0.8472978603872034,-0.8472978603872034,2.1972245773362196,3.0,-0.3639653772014119
-0.20067069546215083,0.6190392084062236,2.1972245773362196,3.0,1.900958761193047
-0.20067069546215083,0.8472978603872034,0.8472978603872034,3.0,2.442347035369205
0.6190392084062236,0.8472978603872034,2.1972245773362196,3.0,2.442347035369205
0.8472978603872034,0.8472978603872034,-0.8472978603872036,4.0,0.32277339226305085
-0.8472978603872034,-0.8472978603872034,-2.197224577336219,4.0,0.0
0.8472978603872034,-0.8472978603872034,2.1972245773362196,4.0,-0.2411620568168881
0.6190392084062236,0.8472978603872034,2.1972245773362196,4.0,0.32277339226305085
0.6190392084062236,-0.20067069546215083,2.1972245773362196,4.0,0.4895482253187058
-0.20067069546215083,-0.8472978603872034,-2.197224577336219,4.0,-0.5753641449035618
0.6190392084062236,-0.8472978603872034,-2.197224577336219,4.0,-0.2818511521409879
-0.8472978603872034,0.8472978603872034,2.1972245773362196,4.0,0.0
0.8472978603872034,0.6190392084062236,2.1972245773362196,4.0,0.2006706954621514
-0.8472978603872034,-0.20067069546215083,-2.197224577336219,4.0,-0.663294217410264
-0.8472978603872034,0.6190392084062236,-2.197224577336219,4.0,-0.6190392084062235
-0.20067069546215083,0.8472978603872034,0.8472978603872034,4.0,0.9444616088408513
-0.20067069546215083,0.6190392084062236,2.1972245773362196,4.0,0.0
-0.20067069546215083,-0.20067069546215083,-2.197224577336219,4.0,0.708185057924486
0.6190392084062236,0.6190392084062236,0.8472978603872034,4.0,1.4500101755059986
0.8472978603872034,-0.20067069546215083,0.8472978603872034,4.0,0.08004270767353656
0.6190392084062236,-0.8472978603872034,-2.197224577336219,5.0,0.0
-0.20067069546215083,-0.8472978603872034,-2.197224577336219,5.0,-0.7537718023763801
-0.20067069546215083,0.8472978603872034,0.8472978603872034,5.0,-2.0907410969337694
-0.8472978603872034,0.6190392084062236,-2.197224577336219,5.0,1.5163474893680882
0.8472978603872034,-0.8472978603872034,2.1972245773362196,5.0,0.16034265007517948
-0.8472978603872034,0.8472978603872034,2.1972245773362196,5.0,-0.4054651081081643
0.6190392084062236,0.8472978603872034,2.1972245773362196,5.0,0.3639653772014115
0.8472978603872034,0.8472978603872034,-0.8472978603872036,5.0,0.32277339226305085
-0.8472978603872034,-0.8472978603872034,-2.197224577336219,5.0,-0.6190392084062235
-0.8472978603872034,-0.20067069546215083,-2.197224577336219,5.0,-0.3639653772014119
0.8472978603872034,-0.20067069546215083,0.8472978603872034,5.0,-1.4500101755059984
0.6190392084062236,0.6190392084062236,0.8472978603872034,5.0,0.9444616088408513
-0.20067069546215083,-0.20067069546215083,-2.197224577336219,5.0,0.4054651081081642
0.8472978603872034,0.6190392084062236,2.1972245773362196,5.0,1.815289966638249
0.6190392084062236,-0.20067069546215083,2.1972245773362196,5.0,-0.4473122180436648
-0.20067069546215083,0.6190392084062236,2.1972245773362196,5.0,0.8001193001121129
-0.8472978603872034,0.8472978603872034,2.1972245773362196,6.0,-1.2656663733312759
0.6190392084062236,-0.20067069546215083,2.1972245773362196,6.0,0.7537718023763803
0.8472978603872034,-0.8472978603872034,2.1972245773362196,6.0,0.5753641449035619
-0.8472978603872034,-0.20067069546215083,-2.197224577336219,6.0,0.0
-0.20067069546215083,-0.8472978603872034,-2.197224577336219,6.0,1.5856272637403817
0.6190392084062236,0.8472978603872034,2.1972245773362196,6.0,-2.4423470353692043
0.6190392084062236,0.6190392084062236,0.8472978603872034,6.0,-0.4473122180436648
-0.8472978603872034,0.6190392084062236,-2.197224577336219,6.0,0.32277339226305085
-0.20067069546215083,-0.20067069546215083,-2.197224577336219,6.0,4.595119850134589
0.8472978603872034,0.6190392084062236,2.1972245773362196,6.0,0.3639653772014115
-0.20067069546215083,0.6190392084062236,2.1972245773362196,6.0,-0.8953840470548413
-0.20067069546215083,0.8472978603872034,0.8472978603872034,6.0,0.4054651081081642
-0.8472978603872034,-0.8472978603872034,-2.197224577336219,6.0,-0.8953840470548413
0.6190392084062236,-0.8472978603872034,-2.197224577336219,6.0,-4.59511985013459
0.8472978603872034,-0.20067069546215083,0.8472978603872034,6.0,2.751535313041948
0.8472978603872034,0.8472978603872034,-0.8472978603872036,6.0,0.8001193001121129
0.8472978603872034,-0.20067069546215083,0.8472978603872034,7.0,0.7537718023763803
-0.8472978603872034,-0.8472978603872034,-2.197224577336219,7.0,-0.4473122180436648
0.6190392084062236,-0.20067069546215083,2.1972245773362196,7.0,2.442347035369205
0.6190392084062236,0.8472978603872034,2.1972245773362196,7.0,1.815289966638249
0.8472978603872034,-0.8472978603872034,2.1972245773362196,7.0,-0.8472978603872036
-0.20067069546215083,0.8472978603872034,0.8472978603872034,7.0,-1.2656663733312759
0.6190392084062236,0.6190392084062236,0.8472978603872034,7.0,1.5856272637403817
-0.20067069546215083,-0.20067069546215083,-2.197224577336219,7.0,0.8953840470548413
-0.8472978603872034,0.8472978603872034,2.1972245773362196,7.0,-0.9946225751440619
-0.8472978603872034,0.6190392084062236,-2.197224577336219,7.0,0.4054651081081642
0.8472978603872034,0.8472978603872034,-0.8472978603872036,7.0,-2.4423470353692043
-0.20067069546215083,0.6190392084062236,2.1972245773362196,7.0,-1.9924301646902063
-0.8472978603872034,-0.20067069546215083,-2.197224577336219,7.0,0.8953840470548413
0.8472978603872034,0.6190392084062236,2.1972245773362196,7.0,-0.8001193001121131
0.6190392084062236,-0.8472978603872034,-2.197224577336219,7.0,-0.4054651081081643
-0.20067069546215083,-0.8472978603872034,-2.197224577336219,7.0,-1.6582280766035322
0.8472978603872034,-0.20067069546215083,0.8472978603872034,8.0,0.4054651081081642
-0.20067069546215083,-0.20067069546215083,-2.197224577336219,8.0,0.8001193001121129
0.6190392084062236,0.6190392084062236,0.8472978603872034,8.0,1.3862943611198908
0.6190392084062236,0.8472978603872034,2.1972245773362196,8.0,0.4054651081081642
-0.8472978603872034,-0.20067069546215083,-2.197224577336219,8.0,0.8001193001121129
-0.8472978603872034,-0.8472978603872034,-2.197224577336219,8.0,1.2083112059245342
0.6190392084062236,-0.8472978603872034,-2.197224577336219,8.0,-0.8001193001121131
0.8472978603872034,-0.8472978603872034,2.1972245773362196,8.0,-1.4500101755059984
-0.20067069546215083,-0.8472978603872034,-2.197224577336219,8.0,-1.3862943611198906
-0.8472978603872034,0.6190392084062236,-2.197224577336219,8.0,2.313634929180631
0.6190392084062236,-0.20067069546215083,2.1972245773362196,8.0,0.3639653772014115
-0.20067069546215083,0.8472978603872034,0.8472978603872034,8.0,-0.4473122180436648
-0.20067069546215083,0.6190392084062236,2.1972245773362196,8.0,2.0907410969337694
-0.8472978603872034,0.8472978603872034,2.1972245773362196,8.0,0.0
0.8472978603872034,0.6190392084062236,2.1972245773362196,8.0,2.1972245773362196
0.8472978603872034,0.8472978603872034,-0.8472978603872036,8.0,-0.4054651081081643
0.8472978603872034,0.6190392084062236,2.1972245773362196,9.0,0.44731221804366483
-0.20067069546215083,-0.8472978603872034,-2.197224577336219,9.0,-0.04000533461369925
-0.8472978603872034,-0.8472978603872034,-2.197224577336219,9.0,-0.6190392084062235
0.8472978603872034,-0.8472978603872034,2.1972245773362196,9.0,-1.1526795099383855
-0.20067069546215083,-0.20067069546215083,-2.197224577336219,9.0,1.2083112059245342
0.8472978603872034,-0.20067069546215083,0.8472978603872034,9.0,0.08004270767353656
0.8472978603872034,0.8472978603872034,-0.8472978603872036,9.0,-0.04000533461369925
0.6190392084062236,-0.20067069546215083,2.1972245773362196,9.0,0.8953840470548413
-0.20067069546215083,0.8472978603872034,0.8472978603872034,9.0,1.6582280766035322
0.6190392084062236,0.8472978603872034,2.1972245773362196,9.0,0.2818511521409875
-0.20067069546215083,0.6190392084062236,2.1972245773362196,9.0,0.9946225751440619
0.6190392084062236,0.6190392084062236,0.8472978603872034,9.0,0.44731221804366483
-0.8472978603872034,0.6190392084062236,-2.197224577336219,9.0,-0.6190392084062235
-0.8472978603872034,-0.20067069546215083,-2.197224577336219,9.0,-0.0800427076735365
0.6190392084062236,-0.8472978603872034,-2.197224577336219,9.0,0.12014431184206341
-0.8472978603872034,0.8472978603872034,2.1972245773362196,9.0,-1.6582280766035322
-0.20067069546215083,0.8472978603872034,0.8472978603872034,10.0,0.44731221804366483
0.8472978603872034,-0.8472978603872034,2.1972245773362196,10.0,0.4054651081081642
0.8472978603872034,-0.20067069546215083,0.8472978603872034,10.0,-0.4054651081081643
0.8472978603872034,0.6190392084062236,2.1972245773362196,10.0,1.5163474893680882
-0.20067069546215083,-0.20067069546215083,-2.197224577336219,10.0,-0.20067069546215124
-0.20067069546215083,0.6190392084062236,2.1972245773362196,10.0,1.0459685551826876
0.6190392084062236,-0.20067069546215083,2.1972245773362196,10.0,0.4054651081081642
0.6190392084062236,0.8472978603872034,2.1972245773362196,10.0,0.8472978603872034
-0.8472978603872034,-0.20067069546215083,-2.197224577336219,10.0,-1.4500101755059984
-0.8472978603872034,0.6190392084062236,-2.197224577336219,10.0,0.8472978603872034
0.6190392084062236,0.6190392084062236,0.8472978603872034,10.0,1.4500101755059986
-0.20067069546215083,-0.8472978603872034,-2.197224577336219,10.0,-0.2411620568168881
-0.8472978603872034,0.8472978603872034,2.1972245773362196,10.0,0.5322168137473082
0.6190392084062236,-0.8472978603872034,-2.197224577336219,10.0,0.12014431184206341
0.8472978603872034,0.8472978603872034,-0.8472978603872036,10.0,0.9444616088408513
-0.8472978603872034,-0.8472978603872034,-2.197224577336219,10.0,0.0
-0.20067069546215083,-0.20067069546215083,-2.197224577336219,11.0,-1.3862943611198906
-0.20067069546215083,-0.8472978603872034,-2.197224577336219,11.0,-1.3862943611198906
0.6190392084062236,0.8472978603872034,2.1972245773362196,11.0,2.313634929180631
0.6190392084062236,-0.8472978603872034,-2.197224577336219,11.0,0.8953840470548413
0.6190392084062236,0.6190392084062236,0.8472978603872034,11.0,1.3862943611198908
-0.8472978603872034,0.8472978603872034,2.1972245773362196,11.0,2.5866893440979433
0.8472978603872034,0.6190392084062236,2.1972245773362196,11.0,-0.8472978603872036
0.8472978603872034,0.8472978603872034,-0.8472978603872036,11.0,1.3862943611198908
0.6190392084062236,-0.20067069546215083,2.1972245773362196,11.0,0.4054651081081642
-0.8472978603872034,-0.8472978603872034,-2.197224577336219,11.0,-0.4054651081081643
-0.8472978603872034,-0.20067069546215083,-2.197224577336219,11.0,-0.8472978603872036
-0.20067069546215083,0.6190392084062236,2.1972245773362196,11.0,-2.197224577336219
0.8472978603872034,-0.8472978603872034,2.1972245773362196,11.0,-0.8472978603872036
-0.8472978603872034,0.6190392084062236,-2.197224577336219,11.0,0.4054651081081642
-0.20067069546215083,0.8472978603872034,0.8472978603872034,11.0,0.0
0.8472978603872034,-0.20067069546215083,0.8472978603872034,11.0,0.8472978603872034
0.8472978603872034,0.6190392084062236,2.1972245773362196,12.0,1.4500101755059986
0.6190392084062236,0.8472978603872034,2.1972245773362196,12.0,0.0
-0.8472978603872034,-0.20067069546215083,-2.197224577336219,12.0,0.44731221804366483
-0.20067069546215083,-0.8472978603872034,-2.197224577336219,12.0,-0.8953840470548413
0.6190392084062236,0.6190392084062236,0.8472978603872034,12.0,-0.3227733922630512
0.8472978603872034,-0.20067069546215083,0.8472978603872034,12.0,2.442347035369205
-0.20067069546215083,0.6190392084062236,2.1972245773362196,12.0,0.44731221804366483
-0.20067069546215083,0.8472978603872034,0.8472978603872034,12.0,-0.2818511521409879
0.8472978603872034,0.8472978603872034,-0.8472978603872036,12.0,0.0
-0.8472978603872034,-0.8472978603872034,-2.197224577336219,12.0,-1.3862943611198906
-0.8472978603872034,0.6190392084062236,-2.197224577336219,12.0,0.3639653772014115
-0.20067069546215083,-0.20067069546215083,-2.197224577336219,12.0,-1.1526795099383855
0.6190392084062236,-0.20067069546215083,2.1972245773362196,12.0,-0.7081850579244856
0.8472978603872034,-0.8472978603872034,2.1972245773362196,12.0,1.2083112059245342
0.6190392084062236,-0.8472978603872034,-2.197224577336219,12.0,1.1526795099383855
-0.8472978603872034,0.8472978603872034,2.1972245773362196,12.0,-2.751535313041949
0.6190392084062236,0.8472978603872034,2.1972245773362196,13.0,0.8001193001121129
0.8472978603872034,0.6190392084062236,2.1972245773362196,13.0,-0.16034265007517937
-0.20067069546215083,0.6190392084062236,2.1972245773362196,13.0,-0.16034265007517937
-0.8472978603872034,0.8472978603872034,2.1972245773362196,13.0,-0.4473122180436648
0.6190392084062236,-0.8472978603872034,-2.197224577336219,13.0,0.08004270767353656
0.6190392084062236,0.6190392084062236,0.8472978603872034,13.0,-0.8001193001121131
-0.8472978603872034,0.6190392084062236,-2.197224577336219,13.0,-1.4500101755059984
-0.8472978603872034,-0.8472978603872034,-2.197224577336219,13.0,-0.3227733922630512
0.8472978603872034,-0.20067069546215083,0.8472978603872034,13.0,-0.3639653772014119
-0.8472978603872034,-0.20067069546215083,-2.197224577336219,13.0,-0.663294217410264
0.8472978603872034,-0.8472978603872034,2.1972245773362196,13.0,-2.4423470353692043
-0.20067069546215083,-0.8472978603872034,-2.197224577336219,13.0,0.4054651081081642
0.8472978603872034,0.8472978603872034,-0.8472978603872036,13.0,0.0
-0.20067069546215083,-0.20067069546215083,-2.197224577336219,13.0,-0.7081850579244856
0.6190392084062236,-0.20067069546215083,2.1972245773362196,13.0,-0.3227733922630512
-0.20067069546215083,0.8472978603872034,0.8472978603872034,13.0,1.3862943611198908
0.8472978603872034,0.6190392084062236,2.1972245773362196,14.0,1.0986122886681098
0.8472978603872034,0.8472978603872034,-0.8472978603872036,14.0,1.0986122886681098
-0.8472978603872034,0.8472978603872034,2.1972245773362196,14.0,-1.1526795099383855
-0.8472978603872034,-0.8472978603872034,-2.197224577336219,14.0,-1.2083112059245342
-0.8472978603872034,-0.20067069546215083,-2.197224577336219,14.0,-1.6582280766035322
-0.20067069546215083,-0.8472978603872034,-2.197224577336219,14.0,0.2818511521409875
0.6190392084062236,0.6190392084062236,0.8472978603872034,14.0,1.2083112059245342
-0.20067069546215083,-0.20067069546215083,-2.197224577336219,14.0,0.3639653772014115
0.6190392084062236,-0.20067069546215083,2.1972245773362196,14.0,0.9444616088408513
-0.20067069546215083,0.8472978603872034,0.8472978603872034,14.0,0.5322168137473082
0.6190392084062236,0.8472978603872034,2.1972245773362196,14.0,1.2083112059245342
0.8472978603872034,-0.20067069546215083,0.8472978603872034,14.0,1.4500101755059986
0.8472978603872034,-0.8472978603872034,2.1972245773362196,14.0,1.3862943611198908
-0.20067069546215083,0.6190392084062236,2.1972245773362196,14.0,0.32277339226305085
-0.8472978603872034,0.6190392084062236,-2.197224577336219,14.0,-1.0986122886681098
0.6190392084062236,-0.8472978603872034,-2.197224577336219,14.0,1.265666373331276
-0.8472978603872034,0.8472978603872034,2.1972245773362196,15.0,-0.8953840470548413
0.8472978603872034,-0.8472978603872034,2.1972245773362196,15.0,0.9946225751440619
-0.8472978603872034,0.6190392084062236,-2.197224577336219,15.0,2.0907410969337694
-0.20067069546215083,-0.8472978603872034,-2.197224577336219,15.0,-1.3862943611198906
-0.20067069546215083,-0.20067069546215083,-2.197224577336219,15.0,-0.2411620568168881
0.6190392084062236,-0.20067069546215083,2.1972245773362196,15.0,0.040005334613699206
-0.20067069546215083,0.6190392084062236,2.1972245773362196,15.0,1.0986122886681098
0.6190392084062236,0.6190392084062236,0.8472978603872034,15.0,1.3862943611198908
-0.8472978603872034,-0.8472978603872034,-2.197224577336219,15.0,0.24116205681688824
0.6190392084062236,-0.8472978603872034,-2.197224577336219,15.0,-0.5753641449035618
0.8472978603872034,0.6190392084062236,2.1972245773362196,15.0,2.5866893440979433
0.8472978603872034,-0.20067069546215083,0.8472978603872034,15.0,0.708185057924486
-0.8472978603872034,-0.20067069546215083,-2.197224577336219,15.0,0.8472978603872034
-0.20067069546215083,0.8472978603872034,0.8472978603872034,15.0,-1.2083112059245342
0.8472978603872034,0.8472978603872034,-0.8472978603872036,15.0,-0.4054651081081643
0.6190392084062236,0.8472978603872034,2.1972245773362196,15.0,-1.0459685551826876
-0.8472978603872034,0.8472978603872034,2.1972245773362196,16.0,-0.7081850579244856
-0.20067069546215083,0.8472978603872034,0.8472978603872034,16.0,0.0
0.6190392084062236,0.6190392084062236,0.8472978603872034,16.0,1.2083112059245342
0.8472978603872034,-0.20067069546215083,0.8472978603872034,16.0,2.313634929180631
-0.20067069546215083,-0.20067069546215083,-2.197224577336219,16.0,0.0
-0.8472978603872034,-0.20067069546215083,-2.197224577336219,16.0,-0.9444616088408512
-0.8472978603872034,0.6190392084062236,-2.197224577336219,16.0,-0.8001193001121131
0.6190392084062236,-0.20067069546215083,2.1972245773362196,16.0,1.3249254147435987
0.8472978603872034,0.6190392084062236,2.1972245773362196,16.0,2.5866893440979433
-0.20067069546215083,0.6190392084062236,2.1972245773362196,16.0,0.4054651081081642
0.6190392084062236,0.8472978603872034,2.1972245773362196,16.0,1.0986122886681098
-0.20067069546215083,-0.8472978603872034,-2.197224577336219,16.0,-0.4473122180436648
0.8472978603872034,0.8472978603872034,-0.8472978603872036,16.0,1.5856272637403817
0.8472978603872034,-0.8472978603872034,2.1972245773362196,16.0,1.900958761193047
0.6190392084062236,-0.8472978603872034,-2.197224577336219,16.0,1.3249254147435987
-0.8472978603872034,-0.8472978603872034,-2.197224577336219,16.0,-1.1526795099383855
0.6190392084062236,-0.20067069546215083,2.1972245773362196,17.0,1.1526795099383855
-0.20067069546215083,0.8472978603872034,0.8472978603872034,17.0,2.9444389791664394
-0.20067069546215083,-0.8472978603872034,-2.197224577336219,17.0,0.6632942174102643
-0.20067069546215083,0.6190392084062236,2.1972245773362196,17.0,0.4054651081081642
0.8472978603872034,-0.8472978603872034,2.1972245773362196,17.0,-0.4895482253187058
0.8472978603872034,0.6190392084062236,2.1972245773362196,17.0,2.5866893440979433
0.8472978603872034,0.8472978603872034,-0.8472978603872036,17.0,-1.5163474893680886
-0.8472978603872034,0.6190392084062236,-2.197224577336219,17.0,-1.1526795099383855
-0.8472978603872034,0.8472978603872034,2.1972245773362196,17.0,-1.6582280766035322
-0.8472978603872034,-0.20067069546215083,-2.197224577336219,17.0,-0.8001193001121131
-0.20067069546215083,-0.20067069546215083,-2.197224577336219,17.0,-0.4473122180436648
-0.8472978603872034,-0.8472978603872034,-2.197224577336219,17.0,-2.3136349291806306
0.8472978603872034,-0.20067069546215083,0.8472978603872034,17.0,-2.751535313041949
0.6190392084062236,0.8472978603872034,2.1972245773362196,17.0,-0.2818511521409879
0.6190392084062236,-0.8472978603872034,-2.197224577336219,17.0,0.8953840470548413
0.6190392084062236,0.6190392084062236,0.8472978603872034,17.0,-0.3639653772014119
-0.8472978603872034,-0.20067069546215083,-2.197224577336219,18.0,-0.4054651081081643
0.8472978603872034,0.6190392084062236,2.1972245773362196,18.0,2.313634929180631
-0.20067069546215083,0.6190392084062236,2.1972245773362196,18.0,1.4500101755059986
0.6190392084062236,0.6190392084062236,0.8472978603872034,18.0,0.4054651081081642
-0.8472978603872034,0.8472978603872034,2.1972245773362196,18.0,-0.8001193001121131
-0.8472978603872034,-0.8472978603872034,-2.197224577336219,18.0,-0.3639653772014119
0.8472978603872034,-0.8472978603872034,2.1972245773362196,18.0,-0.3639653772014119
0.8472978603872034,0.8472978603872034,-0.8472978603872036,18.0,0.0
-0.20067069546215083,-0.20067069546215083,-2.197224577336219,18.0,0.24116205681688824
-0.20067069546215083,-0.8472978603872034,-2.197224577336219,18.0,-1.3862943611198906
0.6190392084062236,0.8472978603872034,2.1972245773362196,18.0,-0.8472978603872036
-0.20067069546215083,0.8472978603872034,0.8472978603872034,18.0,-2.197224577336219
0.6190392084062236,-0.20067069546215083,2.1972245773362196,18.0,0.4054651081081642
0.8472978603872034,-0.20067069546215083,0.8472978603872034,18.0,0.4054651081081642
0.6190392084062236,-0.8472978603872034,-2.197224577336219,18.0,-0.4473122180436648
-0.8472978603872034,0.6190392084062236,-2.197224577336219,18.0,0.8472978603872034
-0.20067069546215083,0.6190392084062236,2.1972245773362196,19.0,0.2006706954621514
0.6190392084062236,-0.20067069546215083,2.1972245773362196,19.0,-1.0986122886681098
-0.8472978603872034,0.6190392084062236,-2.197224577336219,19.0,0.44731221804366483
-0.8472978603872034,-0.20067069546215083,-2.197224577336219,19.0,-0.6190392084062235
0.6190392084062236,0.8472978603872034,2.1972245773362196,19.0,1.3249254147435987
-0.20067069546215083,0.8472978603872034,0.8472978603872034,19.0,1.3249254147435987
-0.20067069546215083,-0.20067069546215083,-2.197224577336219,19.0,-0.8953840470548413
-0.20067069546215083,-0.8472978603872034,-2.197224577336219,19.0,-0.6190392084062235
-0.8472978603872034,0.8472978603872034,2.1972245773362196,19.0,1.3862943611198908
0.8472978603872034,-0.8472978603872034,2.1972245773362196,19.0,-0.4054651081081643
0.8472978603872034,0.6190392084062236,2.1972245773362196,19.0,2.1972245773362196
0.8472978603872034,0.8472978603872034,-0.8472978603872036,19.0,0.7537718023763803
0.6190392084062236,-0.8472978603872034,-2.197224577336219,19.0,-0.4473122180436648
-0.8472978603872034,-0.8472978603872034,-2.197224577336219,19.0,-1.3249254147435987
0.8472978603872034,-0.20067069546215083,0.8472978603872034,19.0,-2.9444389791664403
0.6190392084062236,0.6190392084062236,0.8472978603872034,19.0,0.9946225751440619
0.6190392084062236,-0.20067069546215083,2.1972245773362196,20.0,-0.8001193001121131
0.6190392084062236,0.6190392084062236,0.8472978603872034,20.0,1.3249254147435987
-0.8472978603872034,0.8472978603872034,2.1972245773362196,20.0,0.7537718023763803
-0.20067069546215083,0.6190392084062236,2.1972245773362196,20.0,1.5856272637403817
0.6190392084062236,0.8472978603872034,2.1972245773362196,20.0,0.4054651081081642
0.6190392084062236,-0.8472978603872034,-2.197224577336219,20.0,-1.0986122886681098
0.8472978603872034,-0.8472978603872034,2.1972245773362196,20.0,0.8953840470548413
-0.20067069546215083,-0.8472978603872034,-2.197224577336219,20.0,-0.9946225751440619
0.8472978603872034,-0.20067069546215083,0.8472978603872034,20.0,-0.8953840470548413
-0.20067069546215083,-0.20067069546215083,-2.197224577336219,20.0,-1.3862943611198906
-0.8472978603872034,-0.20067069546215083,-2.197224577336219,20.0,1.1526795099383855
-0.8472978603872034,-0.8472978603872034,-2.197224577336219,20.0,1.3249254147435987
0.8472978603872034,0.8472978603872034,-0.8472978603872036,20.0,2.1972245773362196
-0.8472978603872034,0.6190392084062236,-2.197224577336219,20.0,3.8918202981106256
-0.20067069546215083,0.8472978603872034,0.8472978603872034,20.0,-0.2818511521409879
0.8472978603872034,0.6190392084062236,2.1972245773362196,20.0,0.9946225751440619
0.8472978603872034,-0.20067069546215083,0.8472978603872034,21.0,-0.663294217410264
0.8472978603872034,0.8472978603872034,-0.8472978603872036,21.0,4.595119850134589
0.8472978603872034,0.6190392084062236,2.1972245773362196,21.0,0.6632942174102643
